Unnamed: 0,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
316,9999.594656252,9961.7451150968,608.557,2023-10-29,23:08:19.487,0.5,2.69,0.19,1.18,0.08,28.9,1.0,0.38,0.0,0.0011,21880.0,0.21,1.29,99.0,42.0,26004.12,9656.29,2597.3,5.39,134.65,1.0,25.03,0.23,1.73,0.13,1.23,0.09,9.8,0.99,0.42,0.0,0.0008,24840.0,1.06,0.01,99.0,29.0,11891.78,6882.68,2597.3,3.46,86.39,0.46,11.45,15.71,16.27,0.0,68.02,0.0,100.0,0.0,0.0,0.0,0.0,10.78,14.21,0.01,74.99,0.0,100.0,0.0,0.0,0.0,0.0,57.55,53.54,4.58,4.55,0.33,0.0,3.0,3.0,3.92,3.31,1.18,1.19,0.0,10.63,1.0,0.14,0.0,0.001,2720.0,99.77,0.23,0.0,0.0,0.0,44.0,10171.08,3075.14,2597.3,6.62,165.38,7.83,195.81,,bridge,1.0,1.0,3.0,813930.0,813930.0,254971307.0,254971307.0,254971307.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673941971e+16,14522298.0,3.940649673948637e+16,3.546584706604384e+16,336336.0,626472.0,3940649673946425.5,3.940649673945614e+16,1.970324836974577e+16,3.546584706550421e+16,2.75845477176604e+16,12485326.0,3940649673949142.5,7881299347898326.0,43.74,609.73,166.18,682.81,209.92,1292.54,105031.0,1502.46,534.39,4.8,530.77,1.4,1065.16,6.2,54876.0,1071.36,1275.07,1298.75,2573.82
317,9999.6122935308,9417.4469359766,638.468,2023-10-29,23:08:20.487,0.5,2.7,0.19,1.19,0.05,28.94,1.0,0.38,0.0,0.0011,22120.0,0.21,1.29,99.0,42.0,26064.59,9651.67,2597.68,5.4,135.03,1.0,25.08,0.23,1.73,0.13,1.23,0.05,9.59,0.99,0.42,0.0,0.0008,24320.0,1.03,0.0,99.0,28.0,11973.39,6902.83,2597.68,3.47,86.73,0.46,11.52,15.66,15.58,0.0,68.77,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.28,0.0,75.96,0.0,100.0,0.0,0.0,0.0,0.0,57.62,53.61,4.58,4.56,0.33,0.0,3.0,3.0,3.93,3.31,1.19,1.19,0.0,10.64,1.0,0.14,0.0,0.001,2800.0,99.79,0.21,0.0,0.0,0.0,44.0,10202.8,3083.87,2597.68,6.62,165.42,7.85,196.37,,bridge,1.0,1.0,3.0,814181.0,814181.0,255785499.0,255785499.0,255785499.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673942074e+16,14453810.0,3.152519739159267e+16,3.546584706604255e+16,318122.0,624092.0,3940649673946552.0,3.940649673946005e+16,1.5762598695796582e+16,3.546584706555009e+16,2.758454771768261e+16,12141150.0,3940649673949156.0,7881299347898494.0,43.95,607.58,169.31,681.42,213.25,1289.0,105030.0,1502.25,514.87,4.1,512.2,0.72,1027.07,4.83,54724.0,1031.9,1240.32,1293.83,2534.15
318,9972.1232793833,9614.4110559506,650.246,2023-10-29,23:08:21.488,0.5,2.69,0.19,1.19,0.06,29.02,1.0,0.38,0.0,0.0011,21920.0,0.21,1.29,99.0,42.0,26052.14,9671.01,2597.77,5.39,134.69,1.0,25.07,0.23,1.74,0.13,1.24,0.04,9.56,1.0,0.42,0.0,0.0008,24400.0,1.0,0.0,99.0,28.0,11981.85,6899.39,2597.77,3.47,86.83,0.46,11.53,15.69,15.6,0.0,68.71,0.0,100.0,0.0,0.0,0.0,0.0,10.75,13.21,0.0,76.03,0.0,100.0,0.0,0.0,0.0,0.0,57.68,53.54,4.57,4.55,0.33,0.0,3.0,3.0,3.93,3.31,1.19,1.19,0.0,10.64,1.0,0.13,0.0,0.001,2800.0,99.76,0.24,0.0,0.0,0.0,44.0,10196.81,3082.0,2597.77,6.62,165.42,7.85,196.26,,bridge,1.0,1.0,3.0,814111.0,814112.0,256599624.0,256599624.0,256599624.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673941456e+16,14409444.0,3.940649673949012e+16,3.5465847066036816e+16,325108.0,623518.0,3940649673946440.0,3.9406496739457496e+16,1.5762598695796638e+16,3.546584706554924e+16,2.75845477176857e+16,11998504.0,3940649673949142.5,1.1821949021847524e+16,43.58,607.95,168.33,681.55,211.92,1289.5,105137.0,1501.41,501.21,4.05,497.08,0.66,998.29,4.71,54715.0,1003.01,1210.21,1294.21,2504.42
319,9999.5946841899,9955.2081970402,664.726,2023-10-29,23:08:22.488,0.5,2.7,0.19,1.18,0.04,28.89,1.0,0.38,0.0,0.0011,21600.0,0.21,1.29,99.0,42.0,25994.12,9613.92,2597.67,5.41,135.19,1.0,25.02,0.23,1.73,0.13,1.23,0.06,9.79,0.99,0.42,0.0,0.0008,24720.0,0.98,0.01,99.0,28.0,11925.98,6888.0,2597.67,3.46,86.57,0.46,11.48,15.62,16.11,0.0,68.27,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.79,0.0,75.45,0.0,100.0,0.0,0.0,0.0,0.0,57.6,53.57,4.59,4.54,0.33,0.0,3.0,3.0,3.92,3.31,1.19,1.19,0.0,10.66,1.0,0.14,0.0,0.001,2800.0,99.79,0.21,0.0,0.0,0.0,44.0,10181.01,3078.24,2597.67,6.61,165.37,7.84,195.97,,bridge,1.0,1.0,3.0,780786.0,780787.0,257380419.0,257380419.0,257380419.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673941755e+16,14475692.0,3.940649673947721e+16,3.5465847066048096e+16,326088.0,624414.0,3940649673946566.5,3.940649673947059e+16,7881299347898270.0,3.546584706553804e+16,2.7584547717688024e+16,12007940.0,3940649673949156.0,1.1821949021847566e+16,43.4,606.73,167.83,680.02,211.24,1286.75,105010.0,1497.98,493.29,4.36,487.19,0.99,980.48,5.35,54546.0,985.83,1191.71,1292.1,2483.81
320,9999.5889197147,9955.4529081687,649.197,2023-10-29,23:08:23.488,0.5,2.7,0.19,1.19,0.05,28.93,1.0,0.38,0.0,0.0011,21880.0,0.21,1.29,99.0,41.0,26068.82,9649.88,2597.58,5.4,135.07,1.0,25.09,0.23,1.73,0.13,1.23,0.05,9.71,0.99,0.42,0.0,0.0008,25480.0,0.98,0.01,99.0,28.0,11978.55,6917.9,2597.58,3.46,86.58,0.46,11.53,15.66,15.6,0.0,68.74,0.0,100.0,0.0,0.0,0.0,0.0,10.78,13.27,0.0,75.94,0.0,100.0,0.0,0.0,0.0,0.0,57.62,53.57,4.59,4.54,0.33,0.0,3.0,3.0,3.93,3.31,1.19,1.19,0.0,10.65,1.0,0.13,0.0,0.001,2800.0,99.78,0.22,0.0,0.0,0.0,44.0,10198.14,3083.13,2597.58,6.62,165.39,7.85,196.3,,bridge,1.0,1.0,3.0,814276.0,814276.0,258194721.0,258194721.0,258194721.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673941835e+16,14289730.0,3.940649673949068e+16,3.5465847066046616e+16,310646.0,615818.0,3940649673946761.5,3.940649673946882e+16,2.364389804369495e+16,3.5465847065535e+16,2.7584547717688108e+16,11721458.0,3940649673949142.5,7881299347898578.0,43.55,606.93,167.84,680.23,211.4,1287.16,105130.0,1498.55,492.15,4.22,486.59,0.83,978.74,5.05,54532.0,983.79,1190.14,1292.2,2482.34
321,9999.5952243226,9960.9838282232,638.992,2023-10-29,23:08:24.488,0.5,2.7,0.19,1.19,0.04,28.92,1.0,0.38,0.0,0.0011,22600.0,0.21,1.28,99.0,43.0,26062.04,9637.05,2597.3,5.41,135.22,1.0,25.09,0.23,1.73,0.13,1.23,0.05,9.62,1.0,0.42,0.0,0.0008,24760.0,0.97,0.0,99.0,29.0,11971.9,6901.64,2597.3,3.47,86.73,0.46,11.52,15.63,15.57,0.01,68.79,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.32,0.0,75.92,0.0,100.0,0.0,0.0,0.0,0.0,57.62,53.56,4.57,4.54,0.33,0.0,3.0,3.0,3.93,3.31,1.19,1.19,0.0,10.65,1.0,0.13,0.0,0.001,2800.0,99.78,0.22,0.0,0.0,0.0,44.0,10199.89,3083.11,2597.3,6.62,165.42,7.85,196.36,,bridge,1.0,1.0,3.0,814102.0,814103.0,259008840.0,259008840.0,259008840.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673942074e+16,14221018.0,3.940649673949048e+16,3.5465847066041544e+16,326690.0,616182.0,3940649673946692.0,3.940649673947278e+16,1.970324836974579e+16,3.5465847065549416e+16,2.758454771768181e+16,11633622.0,3940649673949156.0,1.1821949021847412e+16,43.41,605.81,167.85,679.0,211.26,1284.81,105010.0,1496.08,486.3,4.09,482.08,0.71,968.38,4.8,54602.0,973.18,1179.64,1289.61,2469.26
322,9999.594227871,9960.3377763649,646.889,2023-10-29,23:08:25.488,0.5,2.7,0.19,1.18,0.04,28.83,1.0,0.38,0.0,0.0011,22320.0,0.21,1.28,99.0,42.0,26027.58,9622.89,2597.53,5.41,135.24,1.0,25.05,0.23,1.73,0.13,1.23,0.05,9.53,0.99,0.42,0.0,0.0008,24920.0,0.97,0.0,99.0,28.0,11920.46,6878.05,2597.53,3.47,86.66,0.46,11.47,15.64,16.17,0.0,68.19,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.98,0.0,75.27,0.0,100.0,0.0,0.0,0.0,0.0,57.6,53.58,4.6,4.54,0.33,0.0,3.0,3.0,3.92,3.31,1.18,1.19,0.0,10.66,1.0,0.13,0.0,0.001,2800.0,99.77,0.23,0.0,0.0,0.0,44.0,10174.67,3076.9,2597.53,6.61,165.34,7.83,195.85,,bridge,1.0,1.0,3.0,814070.0,814068.0,259822929.0,259822927.0,259822927.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673941897e+16,14211834.0,3.94064967394903e+16,3.546584706604456e+16,272482.0,612962.0,3940649673946552.0,3.546584706552629e+16,1.5762598695796624e+16,3.546584706554784e+16,2.758454771767282e+16,11527628.0,3940649673949156.0,1.1821949021847426e+16,43.45,606.31,167.12,679.32,210.57,1285.63,105157.0,1496.2,486.8,4.41,483.1,1.03,969.9,5.45,54630.0,975.35,1180.48,1291.07,2471.55
323,9999.5949635689,9958.7789323244,641.443,2023-10-29,23:08:26.488,0.5,2.71,0.19,1.19,0.04,28.91,1.0,0.38,0.0,0.0011,21920.0,0.21,1.28,99.0,42.0,26052.59,9624.48,2595.1,5.41,135.35,1.0,25.1,0.23,1.74,0.13,1.23,0.04,9.61,1.0,0.42,0.0,0.0008,24760.0,0.96,0.0,99.0,28.0,11971.72,6890.44,2595.1,3.47,86.87,0.46,11.53,15.62,15.48,0.0,68.9,0.0,100.0,0.0,0.0,0.0,0.0,10.75,13.31,0.0,75.94,0.0,100.0,0.0,0.0,0.0,0.0,57.55,53.52,4.58,4.53,0.0,0.03,3.0,3.0,3.93,3.31,1.19,1.19,0.0,10.66,1.0,0.14,0.0,0.001,2800.0,99.79,0.21,0.0,0.0,0.0,44.0,10189.96,3081.31,2595.1,6.61,165.35,7.85,196.33,,bridge,1.0,1.0,3.0,814167.0,814167.0,260637103.0,260637103.0,260637103.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673942524e+16,14200032.0,3.9406496739486536e+16,3.546584706603883e+16,321818.0,610302.0,3940649673946537.5,3.940649673947521e+16,1.5762598695796624e+16,3.5465847065548296e+16,2.7584547717673e+16,11389574.0,3940649673949156.0,3940649673949478.5,42.13,605.15,162.75,676.47,204.88,1281.62,105012.0,1486.5,480.39,3.77,476.12,0.39,956.51,4.16,54526.0,960.67,1161.39,1285.78,2447.16
324,9999.5945258752,9959.1102848555,661.661,2023-10-29,23:08:27.488,0.5,2.7,0.19,1.19,0.05,29.08,1.0,0.38,0.0,0.0011,22080.0,0.21,1.28,99.0,42.0,26071.12,9652.26,2597.57,5.4,135.05,1.0,25.09,0.23,1.74,0.13,1.23,0.04,9.6,1.0,0.42,0.0,0.0008,24640.0,0.95,0.0,99.0,28.0,11976.43,6902.69,2597.57,3.47,86.75,0.46,11.53,15.66,15.73,0.02,68.59,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.3,0.0,75.94,0.0,100.0,0.0,0.0,0.0,0.0,57.65,53.59,4.58,4.54,0.0,0.03,3.0,3.0,3.92,3.31,1.19,1.19,0.0,10.66,1.0,0.14,0.0,0.001,2800.0,99.75,0.25,0.0,0.0,0.0,44.0,10189.95,3081.28,2597.57,6.61,165.35,7.85,196.15,,bridge,1.0,1.0,3.0,814019.0,814017.0,261451139.0,261451137.0,261451137.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673941428e+16,14092008.0,3.5465847065541704e+16,3.5465847065866264e+16,196112.0,626374.0,3940649673948721.5,3.152519739158279e+16,1.9703248369745736e+16,3.5465847065549404e+16,2.7584547717677496e+16,13924302.0,3940649673949156.0,2548.0,42.72,605.91,164.36,677.81,207.08,1283.73,105131.0,1490.8,475.58,3.93,471.74,0.53,947.32,4.47,54563.0,951.79,1154.4,1288.19,2442.59
325,9999.5898136914,9960.1295096904,663.293,2023-10-29,23:08:28.489,0.49,2.48,0.2,1.17,0.34,29.54,0.99,0.38,0.0,0.0012,21360.0,0.27,1.29,98.0,42.0,25680.17,10340.55,2598.4,4.97,124.17,0.99,24.7,0.23,1.56,0.15,1.21,0.62,13.08,0.95,0.45,0.0001,0.0011,24200.0,1.04,0.04,98.0,29.0,12020.37,7722.0,2598.4,3.11,77.83,0.46,11.56,16.96,18.2,0.23,64.6,0.0,100.0,0.0,0.0,0.0,0.0,12.32,16.29,0.03,71.36,0.0,100.0,0.0,0.0,0.0,0.0,58.13,54.57,4.6,4.58,0.0,0.03,3.0,3.0,3.87,3.29,1.18,1.18,0.0,10.0,1.0,0.14,0.0,0.001,2040.0,99.64,0.36,0.0,0.0,0.0,44.0,10058.99,3054.5,2598.4,6.59,164.66,7.74,193.56,,bridge,1.0,1.0,3.0,813979.0,813977.0,262265133.0,262265131.0,262265131.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673944982e+16,14087892.0,3.940649673948585e+16,3.546584706601145e+16,312564.0,619052.0,3940649673946985.5,56644.0,1.1821949021847454e+16,3.546584706553297e+16,2.7584547717666336e+16,12593210.0,3940649673949142.5,2366.0,56.57,600.7,210.37,688.77,266.94,1289.48,105093.0,1556.42,520.82,21.84,515.65,18.41,1036.47,40.25,54576.0,1076.72,1303.41,1329.73,2633.13
326,9999.5944699994,9959.2817758346,677.568,2023-10-29,23:08:29.489,0.5,2.69,0.19,1.19,0.1,28.98,1.0,0.38,0.0,0.0011,22040.0,0.21,1.29,99.0,42.0,26057.07,9699.41,2597.53,5.37,134.32,1.0,25.08,0.23,1.73,0.13,1.23,0.13,9.62,0.99,0.42,0.0,0.0008,24360.0,1.08,0.01,99.0,26.0,11956.98,6927.23,2597.53,3.45,86.3,0.46,11.51,15.75,15.79,0.01,68.45,0.0,100.0,0.0,0.0,0.0,0.0,10.8,13.28,0.0,75.91,0.0,100.0,0.0,0.0,0.0,0.0,57.66,53.58,4.58,4.57,0.0,0.0,3.0,3.0,3.92,3.3,1.19,1.19,0.0,10.6,1.0,0.14,0.0,0.001,2880.0,99.76,0.24,0.0,0.0,0.0,43.0,10178.9,3080.63,2597.53,6.61,165.21,7.84,195.92,,bridge,1.0,1.0,3.0,814147.0,814147.0,263079289.0,263079289.0,263079289.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673942742e+16,14297374.0,3.940649673949057e+16,3.546584706600484e+16,311528.0,618464.0,3940649673946929.5,2.758454771763604e+16,1.576259869579661e+16,3.5465847065548144e+16,2.758454771767587e+16,12486474.0,3940649673949156.0,2254.0,44.35,608.46,170.0,682.96,214.35,1291.41,105125.0,1505.76,542.91,5.88,537.99,2.5,1080.89,8.38,54808.0,1089.28,1295.24,1299.8,2595.04
327,9999.5948238794,9953.5602461672,605.706,2023-10-29,23:08:30.489,0.5,2.7,0.19,1.18,0.05,28.89,1.0,0.38,0.0,0.0011,22080.0,0.21,1.28,99.0,42.0,25993.24,9628.42,2596.47,5.4,134.98,1.0,25.03,0.23,1.73,0.13,1.23,0.08,9.71,0.99,0.41,0.0,0.0008,24200.0,1.03,0.01,99.0,28.0,11891.05,6888.52,2596.47,3.45,86.31,0.46,11.45,15.66,16.26,0.01,68.07,0.0,100.0,0.0,0.0,0.0,0.0,10.8,14.19,0.01,75.0,0.0,100.0,0.0,0.0,0.0,0.0,57.63,53.56,4.6,4.55,0.33,0.33,3.0,3.0,3.92,3.31,1.18,1.19,0.0,10.64,1.0,0.13,0.0,0.001,2920.0,99.79,0.21,0.0,0.0,0.0,44.0,10175.84,3076.06,2596.47,6.62,165.4,7.84,195.96,,bridge,1.0,1.0,3.0,814104.0,814104.0,263893411.0,263893411.0,263893411.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673942177e+16,14268716.0,3.9406496739476776e+16,3.546584706604003e+16,299096.0,617204.0,3940649673946692.0,3.940649673947178e+16,1.970324836974578e+16,3.546584706554585e+16,2.758454771768044e+16,12177774.0,3940649673949156.0,2142.0,43.39,606.12,167.32,679.25,210.71,1285.38,105003.0,1496.08,518.3,4.52,514.06,1.13,1032.37,5.66,54679.0,1038.02,1243.07,1291.03,2534.11
328,9994.3780597626,9517.2529219881,610.151,2023-10-29,23:08:31.489,0.5,2.69,0.19,1.19,0.07,29.03,1.0,0.38,0.0,0.0011,22120.0,0.21,1.28,99.0,42.0,26039.15,9669.03,2597.93,5.39,134.65,1.0,25.06,0.23,1.74,0.13,1.24,0.05,9.65,0.99,0.42,0.0,0.0008,24480.0,1.01,0.01,99.0,28.0,11971.99,6891.97,2597.93,3.47,86.85,0.46,11.52,15.68,15.54,0.0,68.77,0.0,100.0,0.0,0.0,0.0,0.0,10.74,13.3,0.01,75.95,0.0,100.0,0.0,0.0,0.0,0.0,57.63,53.62,4.58,4.54,0.33,0.33,3.0,3.0,3.93,3.31,1.19,1.19,0.0,10.66,1.0,0.14,0.0,0.001,2920.0,99.78,0.22,0.0,0.0,0.0,43.0,10199.37,3083.26,2597.93,6.62,165.4,7.85,196.3,,bridge,1.0,1.0,3.0,813959.0,813959.0,264707388.0,264707388.0,264707388.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673942008e+16,14255724.0,3.940649673948626e+16,3.546584706604617e+16,295694.0,615664.0,3940649673946860.0,1.970324836974329e+16,1.182194902184744e+16,3.5465847065549404e+16,2.7584547717684536e+16,11917304.0,3940649673949156.0,2324.0,43.29,606.59,167.25,679.73,210.55,1286.32,105101.0,1496.87,507.74,4.21,504.49,0.82,1012.22,5.04,54703.0,1017.26,1222.77,1291.36,2514.13
329,9999.594479312,9954.2633281806,593.424,2023-10-29,23:08:32.489,0.5,2.71,0.19,1.19,0.04,28.92,1.0,0.38,0.0,0.0011,21760.0,0.21,1.28,99.0,41.0,26061.92,9632.77,2597.57,5.41,135.28,1.0,25.08,0.23,1.73,0.13,1.23,0.05,9.78,1.0,0.42,0.0,0.0008,24560.0,0.99,0.0,99.0,27.0,11964.42,6901.73,2597.57,3.47,86.68,0.46,11.52,15.62,15.54,0.0,68.83,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.4,0.0,75.84,0.0,100.0,0.0,0.0,0.0,0.0,57.6,53.53,4.58,4.54,0.33,0.33,3.0,3.0,3.93,3.31,1.19,1.19,0.0,10.66,1.0,0.13,0.0,0.001,2920.0,99.77,0.23,0.0,0.0,0.0,44.0,10197.64,3083.45,2597.57,6.61,165.36,7.85,196.29,,bridge,1.0,1.0,3.0,799805.0,799807.0,265507205.0,265507205.0,265507205.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,3.940649673942326e+16,14267974.0,3.940649673948274e+16,3.546584706605731e+16,314944.0,617358.0,3940649673947028.0,1.5762598695799116e+16,1.9703248369745736e+16,3.5465847065546784e+16,2.7584547717688176e+16,12015346.0,3940649673949156.0,2184.0,42.84,604.98,166.12,677.63,208.96,1282.61,104987.0,1491.57,496.27,4.08,491.66,0.69,987.93,4.78,54758.0,992.7,1196.89,1287.38,2484.27
